9,1,"청포묵, 미나리, 숙주를 데칠 물을 끓인다.",https://recipe1.ezmember.co.kr/cache/recipe/2020/01/17/f03c751a9fc82fea32ae7c9dc8d231481.jpg
9,2,"대파, 마늘은 곱게 다진다",https://recipe1.ezmember.co.kr/cache/recipe/2020/01/17/b4a0c2afb66173964716e7a7dde278601.jpg
9,3,청포묵은 거친 부분을 제거하고 요구사항에 맞춰 자른다.,https://recipe1.ezmember.co.kr/cache/recipe/2020/01/17/754593f6a3746df01424c280b75e344a1.jpg
9,4,"미나리는 4cm길이로 썰고, 숙주는 거두절미하여 사용한다.숙주는 손질시 사이즈를 맞춘다. ",https://recipe1.ezmember.co.kr/cache/recipe/2020/01/17/2ef1f5bf85008e517b326f40896fd7b01.jpg
9,5,"물이 끓으면 소금을 1/4 작은술을 넣고 숙주, 미나리는 10초간 각각 데쳐 찬물에 씻어 물기를 제거한다.",https://recipe1.ezmember.co.kr/cache/recipe/2020/01/17/e0c3800db4082bebc770460679db01b71.jpg
9,6,청포묵은 투명해질 때까지 데쳐 물기를 제거한다.,https://recipe1.ezmember.co.kr/cache/recipe/2020/01/17/be89583c7ece2c305c384d53235d726a1.jpg
9,7,"청포묵은 소금 1/3t, 참기름 1T를 넣고, 숙주는 소금 2꼬집, 참기름 1t 를 넣고 각각 밑간을 한다.",https://recipe1.ezmember.co.kr/cache/recipe/2020/01/17/2c1517356b012004e26b03e572c3bf111.jpg
9,8,달걀을 황. 백으로 나눠 고루 푼 후 지단을 부친다.지단의 색이 나지 않도록 약불로 부친다. ,https://recipe1.ezmember.co.kr/cache/recipe/2020/01/17/55582b2a5002ca3b6c62acf5d017f2c11.jpg
9,9,지단은 0.1*0.1*3cm 로 썬다.지단이 익을 동안 소고기를 손질하는 것이 좋다. ,https://recipe1.ezmember.co.kr/cache/recipe/2020/01/17/54c9171f24ccb935d3ba0eefa863ce011.jpg
9,10,소고기는 요구사항에 맞춰 자른다소고기는 지급되면 키친타올로 감싸 핏물을 제거한다.,https://recipe1.ezmember.co.kr/cache/recipe/2020/01/17/a2efff8fec476d664d29e5f177c877db1.jpg
9,11,"간장 1t, 설탕 1/2t, 다진 파 1t, 다진 마늘 1/2t, 후추 약간, 깨소금 약간, 참기름 1/2t을 넣고 소고기양념을 한다.대파 2: 마늘 1비율로 사용하고, 깨는 손으로 부셔 사용한다. ",https://recipe1.ezmember.co.kr/cache/recipe/2020/01/17/4310dfade7897cb50956bd7cbd13443f1.jpg
9,12,"팬에 기름을 두르지 않고 김을 굽고, 기름을 둘러 소고기를 볶는다김을 손으로 부셔 고명으로 사용한다. ",https://recipe1.ezmember.co.kr/cache/recipe/2020/01/17/b6dedb655f192e5e41a8e2aa5ba639861.jpg
9,13,간장 1 : 설탕 1: 식초 1 비율로 초간장을 만든다.,https://recipe1.ezmember.co.kr/cache/recipe/2020/01/17/f9075a6922c23dc906cc32827e8ac2a91.jpg
9,14,"김, 지단을 제외한 전처리한 재료를 초간장과 섞는다.",https://recipe1.ezmember.co.kr/cache/recipe/2020/01/17/67f002f53725711b83c253a6fbc8aa171.jpg
9,15,탕평채 -> 부순 김-> 지단을 올려 제출한다.,https://recipe1.ezmember.co.kr/cache/recipe/2020/01/17/30e64fb264e0a716be7fe8c91c434a3c1.jpg
10,1,[육수] 끓는 물에 육수 재료를 넣고 끓여 준비한다.,https://recipe1.ezmember.co.kr/cache/recipe/2020/01/17/710795acee413a2d01c1067c0629857e1.jpg
10,2,"[유산슬 만들기]대파, 마늘을 송송 썬다.",https://recipe1.ezmember.co.kr/cache/recipe/2020/01/17/b2d5b884991aa253d5a7c2d1da3964ee1.jpg
10,3,부추는 5cm 길이로 썬다.,https://recipe1.ezmember.co.kr/cache/recipe/2020/01/17/7717524d057767b4fc615ef5c97ffd231.jpg
10,4,"해삼, 죽순, 새송이 버섯은 채 썬다.",https://recipe1.ezmember.co.kr/cache/recipe/2020/01/17/c6dd8732951b69ae540d8eac5966d5871.jpg
10,5,"끓는 물에 소금을 넣고 해삼, 죽순, 새송이버섯, 새우를 넣고 3분간 데친다.",https://recipe1.ezmember.co.kr/cache/recipe/2020/01/17/a787629a7f995ee5cf594d63439312571.jpg
10,6,"팬에 기름을 두르고 파, 마늘 넣고 볶다가 간 생강, 돼지고기를 볶는다.",https://recipe1.ezmember.co.kr/cache/recipe/2020/01/17/12a1d4f5b46cd4837738f2cb2d1f961f1.jpg
10,7,"데친 재료,간장, 맛술, 굴소스를 넣고 볶다가 끓는 물, 사골스프 1숟가락을 넣고 끓인다.",https://recipe1.ezmember.co.kr/cache/recipe/2020/01/17/316c3e07d9f269cec97c03bbc0b32f381.jpg
10,8,전분물을 넣어가며 농도를 맞춘 후 부추를 넣고 가볍게 볶아 완성한다.전분물 재료롤 고루 섞어 준비해주세요 ,https://recipe1.ezmember.co.kr/cache/recipe/2020/01/17/0d433ce87b7e4f7c39834049d1d9c22b1.jpg
10,9,끓는 물에 라면을 삶아 찬물에 헹군다.먹기 직전에 육수에 토렴하여 사용해주세요 ,https://recipe1.ezmember.co.kr/cache/recipe/2020/01/17/02ee1c661f0bcb811f0310f809f36e7f1.jpg
10,10,완성 그릇에 라면에 토핑을 얹고 육수를 부어 완성한다.,https://recipe1.ezmember.co.kr/cache/recipe/2020/01/17/47104fb5dc0f1c0bcdccf2083ed435f61.jpg
11,1,닭가슴살은 잘게 찢고 밥은 전자레인지에 2분간 돌린다.,https://recipe1.ezmember.co.kr/cache/recipe/2020/01/13/ee7120582f8b34938781fe09131fe40a1.png
11,2,"냄비에 한방음료, 잘게 찢은 닭, 밥을 넣고 끓인다.",https://recipe1.ezmember.co.kr/cache/recipe/2020/01/13/a146d49d1d91f3081f4c49f5ec685b4b1.png
11,3,죽의 농도가 날 때까지 끓인 후 그릇에 담고 김을 잘게 부셔 올려 완성한다.기호에 따라 소금을 넣어 드세요.,https://recipe1.ezmember.co.kr/cache/recipe/2020/01/13/ed4b4aa4f03751ed481370a41fa646b41.png
12,1,"파, 마늘을 곱게 다진다.",https://recipe1.ezmember.co.kr/cache/recipe/2020/01/09/c328761ec71ca054715c567aa9650a4d1.jpg
12,2,표고는 물기를 제거한 후 꼭지를 제거한다.,https://recipe1.ezmember.co.kr/cache/recipe/2020/01/09/4e33f404924a588f4a0da30a086fb31a1.jpg
12,3,"간장 1작은술, 설탕 1작은술, 참기름 1작은술을 넣고 섞어 표고버섯의 밑간을 한다.",https://recipe1.ezmember.co.kr/cache/recipe/2020/01/09/bface388f3b2a4dedf661d0d0476e14b1.jpg
12,4,두부는 면보로 물기를 제거한후 칼등으로 곱게 다진다.두부의 판에 눌린 부분은 제거한 후 사용해주세요 ,https://recipe1.ezmember.co.kr/cache/recipe/2020/01/09/91a326802eebe1bd1f4779a6f614b61e1.jpg
12,5,키친타올에 핏물을 제거한 소고기는 곱게 다진다.,https://recipe1.ezmember.co.kr/cache/recipe/2020/01/09/c2a6758be393ae37478e422577bbd19b1.jpg
12,6,"두부 1: 소고기 3 비율로 넣고 소금1/3작은술, 설탕1/3작은술, 다진 파, 다진 마늘, 후추, 깨소금, 참기름을 넣고 섞는다.깨는 손으로 부셔 깨소금으로 사용한다. ",https://recipe1.ezmember.co.kr/cache/recipe/2020/01/09/82fc0e4c7b14b580d664b1940901315d1.jpg
12,7,밑간한 표고버섯 안쪽에 밀가루를 묻혀 고기반죽을 채워 넣는다.고기가 익으면서 줄어드므로 안쪽까지 꼼꼼히 넣어주세요,https://recipe1.ezmember.co.kr/cache/recipe/2020/01/09/d241ae4cc6fb42bf03620a23f11b261f1.jpg
12,8,밀가루-> 달걀물 순으로 입힌다.달걀은 체에 내려 사용하는 것이 좋아요 ,https://recipe1.ezmember.co.kr/cache/recipe/2020/01/09/6b263cda18fd952bc727c94b151204cb1.jpg
12,9,"달군팬에 식용유를 살짝 두른 후 안쪽부터 굽고, 육즙으로 지저분해진 팬은 닦아가며 전을 부친다.표고 겉면이 부침옷으로 지저분하면 식용유를 묻힌 키친타올로 닦아주세요",https://recipe1.ezmember.co.kr/cache/recipe/2020/01/09/d9557632678500fae30334772ec843471.jpg
12,10,표고전은 겉면이 보이게 4개을 사각형으로 담고 나머지 하나는 뒤집어 제출한다.,https://recipe1.ezmember.co.kr/cache/recipe/2020/01/09/826f9be9f6be82058e150c51b7fd7e281.jpg
13,1,양파와 당근은 3*3mm로 잘라 주고 양송이버섯은 슬라이스로 잘라요.,https://recipe1.ezmember.co.kr/cache/recipe/2020/01/06/feab19b61863bfb5213b53a2523d250e1.jpg
13,2,"고사리는 3cm, 베이컨은 1cm 정도로 잘라요.",https://recipe1.ezmember.co.kr/cache/recipe/2020/01/06/6898f881fe90f3898cfdcd51b85b68c21.jpg
13,3,"예열된 팬에 식용유를 두르고 베이컨 > 양파, 당근 > 고사리 > 양송이 버섯 순으로 넣고 볶아요.",https://recipe1.ezmember.co.kr/cache/recipe/2020/01/06/632530d9907dae9803c57cf5495ee96d1.jpg
13,4,(3)에 스파게티 소스를 넣고 소스가 반 이상 줄어 들 때까지 쌘 불에서 볶아요.,https://recipe1.ezmember.co.kr/cache/recipe/2020/01/06/2eef66a6a4a6d57442747aabd1ee35501.jpg
13,5,(4)에 흰밥을 넣고 모든 재료들이 잘 섞이도록 쌘 불에서 볶아 완성해요.오뚜기밥은 전자레인지에 1분 이하로 데워요.,https://recipe1.ezmember.co.kr/cache/recipe/2020/01/06/710c040559dd55fce5baa972cd76f4921.jpg
14,1,양파는 채 썬다.,https://recipe1.ezmember.co.kr/cache/recipe/2020/01/02/c348253e49c87bf66f22ee42bff2cd0c1.jpg
14,2,베이컨은 2cm 길이로 썬다.베이컨 대신 새우를 넣어도 좋아요. ,https://recipe1.ezmember.co.kr/cache/recipe/2020/01/02/2481ec30b635058615e54543c2aabcc21.jpg
14,3,끓는 물에 소금 1숟가락을 넣고 브로콜리를 데치고 찬물에 헹군 후 물기를 제거한다.,https://recipe1.ezmember.co.kr/cache/recipe/2020/01/02/ac4ad399b35ce732aed8d9088d7af1561.jpg
14,4,끓는 물에 파스타면을 넣고 7~8분간 삶는다.,https://recipe1.ezmember.co.kr/cache/recipe/2020/01/02/5e89633634a9b3b4f0f6fb912e73b5801.jpg
14,5,"달군 팬에 올리브유를 두르고 편마늘, 양파, 베이컨을 볶다가 양파가 투명해지면 우유, 생크림, 카레가루를 넣고 끓인다.",https://recipe1.ezmember.co.kr/cache/recipe/2020/01/02/76c00f84906bcba15103f94072a48ed81.jpg
14,6,"끓어오르면 삶은 파스타면을 넣고 데친 브로콜리, 소금, 후추, 파슬리가루를 뿌려 완성한다.",https://recipe1.ezmember.co.kr/cache/recipe/2020/01/02/e78321300b867ea12d8e52c71cb236ed1.jpg
15,1,"얇게 썬 우목심에 양파, 대파, 다진 마늘, 진간장, 설탕, 참기름, 후추가루, 노추, 물을 넣고 뭉치지 않게 잘 버무려요.노추는 없는 경우 빼셔도 좋아요.",https://recipe1.ezmember.co.kr/cache/recipe/2019/12/27/af54e0085013ddc8e687316e571202af1.jpg
15,2,양념된 불고기를 볶아요.,https://recipe1.ezmember.co.kr/cache/recipe/2019/12/27/4fd7b4ce59b3ef9151e81d56643c88d91.jpg
15,3,핫도그 빵을 한 김 오른 찜기에 약 2분간 데워요.보온으로 되어있는 밥통에 5분 정도 넣어 두어요.,https://recipe1.ezmember.co.kr/cache/recipe/2019/12/27/771989a91c533cfb6d8c76eff9de4a5c1.jpg
15,4,"쪄낸 핫도그 빵 사이에 스위트 랠리쉬, 불고기, 할라페뇨 순서로 얹어요.",https://recipe1.ezmember.co.kr/cache/recipe/2019/12/27/1d28874a5616a8674b484e920dcbcf2d1.jpg
15,5,케찹과 마요네즈를 뿌려 완성해요.,https://recipe1.ezmember.co.kr/cache/recipe/2019/12/27/6e00b8d7ac2400d4846812cff9d1f6e51.jpg
16,1,홍합은 수염을 제거하고 찬물에 헹궈 물기를 제거한다.,https://recipe1.ezmember.co.kr/cache/recipe/2019/12/26/681e787a88617d96adac596bf0b837d31.png
16,2,"마늘은 편으로 썰고, 홍고추, 실파는 송송 썬다.",https://recipe1.ezmember.co.kr/cache/recipe/2019/12/26/7621bdf9787e05fc4a04d5b6225505e91.png
16,3,냄비에 올리브유를 두른 후 마늘을 볶다가 향이 올라오면 홍합을 넣어 볶는다.,https://recipe1.ezmember.co.kr/cache/recipe/2019/12/26/a0caf5a86dc128724331b0dc3f4b3f851.png
16,4,"연두물을 넣고 끓이다가 홍합의 입이 벌어지면 홍고추, 실파, 연두청양초를 넣어 한소끔 끓여 완성한다.",https://recipe1.ezmember.co.kr/cache/recipe/2019/12/26/f0cda2ef3946212dba638b5703aa73d11.png
17,1,"소고기에 소금, 후추, 올리브유, 로즈마리를 넣고 마리네이드 한다.",https://recipe1.ezmember.co.kr/cache/recipe/2019/12/23/f43b22fa04750cd551b6cb8699b83c7f1.jpg
17,2,"마늘, 양파는 곱게 다진다.",https://recipe1.ezmember.co.kr/cache/recipe/2019/12/23/d44b0997d3ccf23fb56c753c97833ca81.jpg
17,3,레몬은 껍질은 다진 후 레몬즙을 만든다.,https://recipe1.ezmember.co.kr/cache/recipe/2019/12/23/af1d31ff6ccca9a9b05c6654a023d9a81.jpg
17,4,"버터, 마늘, 양파, 레몬즙 1숟가락, 레몬제스트 1/2숟가락을 넣고 허브버터를 만든다.버터는 실온 둔 버터를 사용해주세요 ",https://recipe1.ezmember.co.kr/cache/recipe/2019/12/23/d95e530dd213d7d19296ead181273f451.jpg
17,5,유산지에 버터를 얹어 돌돌 말아 냉장고에 굳힌다.,https://recipe1.ezmember.co.kr/cache/recipe/2019/12/23/17ecc3ad5d7f1f34167f7c7e426e0a4c1.jpg
